name,latitude,longitude
MONACANTARO,38.6708395726938,16.5190051561718
MONACARIA,39.0141537169362,16.6950546738392
MONACARIA,39.0256064814333,16.6925443070245
MONACELLA,39.0156424915368,16.1255245987921
MONACHE,39.0149461316537,16.4286272866043
MONACI,39.0443274094192,16.2398440723425
MONACI,38.7211188883957,16.4540329202728
MONACI,38.8959892155478,16.5693599367461
MONACO,38.7391933260871,16.4570802006558
MONACO,38.6506106650575,16.5341024729712
MONACO,39.0686002809665,16.5731761802332
MONACO,39.0419794123299,16.5526079569235
MONACO,38.9246029631643,16.6178616174027
MONDARELLO,38.7331746720776,16.4642287652726
MONDIO,38.888350778375,16.5290924151275
MONGELLARIO,38.6728278999509,16.4188235497844
MONTAGNA,39.0106835274816,16.3639338277608
MONTAGNA,39.044705017807,16.4844592234562
MONTAGNA,38.9849407358578,16.7361617156979
MONTAGNELLA,38.9857220907327,16.7465943969871
MONTAGNOLA,39.004588641005,16.365780008816
MONTAURO,38.7479356832252,16.5122838141724
MONTE DI VACCARO,39.0552824999955,16.336292518004
MONTE SPINETO,39.0535968779197,16.6647381212182
MONTE VALLOSCURO,39.1002078771916,16.5292650413797
MONTEPAONE,38.7228795798407,16.4972963828658
MONTESANTI,38.9357165401903,16.3229348798614
MONTESANTO,38.9220740044095,16.2858381411333
MONTICELLO,39.0418219279515,16.4694936367351
MONTICELLO DEL PUBBLICO,39.0393665773199,16.3006829471179
MONTILLE,38.7362249707805,16.5279366357829
MONTONI,38.503190160487,16.4876900590147
MONTONICO,39.0571891311957,16.512168351855
MORELLA,38.7801710853151,16.5714685102177
MORENA,38.5526652899151,16.5176738140464
MORFI,38.6278115316709,16.5085275190766
MORICI,38.8378212481329,16.379753088427
MORICI,38.8324567852463,16.3792347578412
MORTELLETTO,38.9395493273921,16.4479155789938
MORTELLUSO,38.6962892536708,16.4594057831232
MORTILLE,38.6160665250704,16.5157586557644
MORTILLE,38.9369972480452,16.7348417417218
MORTILLETTO,38.9456210130418,16.720801916048
MOSCARDINO,38.9883280244979,16.706284041176
MOSCARELLO,38.9033869223953,16.2583888247203
MOSCATELLO,38.7329379034524,16.4773160371199
MOSCHETTA,38.8088030093375,16.40041848913
MOTTA S. LUCIA,39.0904269443596,16.2904741508992
MOZZALE,39.0864188383133,16.3500026243227
MUCATA,38.8557336500361,16.234153795317
MUCATA,38.8491545714074,16.2384996631711
MUCIA,39.0434812593098,16.6820981092932
MUCIA,39.0729812293426,16.6594832734042
MUNGIOI,38.5567091004191,16.5247823279698
MURA DE GRASSO,38.878234357106,16.2544520182765
MURACA,39.0243729927311,16.4474960536875
MURATORE,38.8144767167288,16.5423227980666
MURGITI,38.785927736285,16.515642104098
MUROROTTO,38.7093088938001,16.4450185765534
MUROROTTO,38.8407058480337,16.4647596678596
MUSA,38.8296579600953,16.523953474852
MUSCETTO,38.7318711207012,16.5417755017286
MUZZANI,38.835393204641,16.5020593079036
NACHI,39.0221754713819,16.2247981699751
NACHICELLA,38.9852863326749,16.4610734303251
NALE,38.9810521436211,16.5374342731281
NARDELLO,38.9099928909997,16.4399682435226
NASENZA,38.9246153638405,16.7300759799756
NATA,38.979285225876,16.6470884492191
NATALO,38.7407179556177,16.5219919137993
NEGRELLO,38.6802244651165,16.4778869204325
NERO,39.0858884645614,16.4904324663869
NICASTRO,38.9727966682825,16.3189379397131
NICO,39.0108365420264,16.4034476030308
NICOTERA,38.9359537526046,16.267455821297
NICOTERA,38.9017292235221,16.3314716719165
NINO,38.7063964937076,16.4553331712371
NISTICO,38.7356194037502,16.5349531932071
NIVERA,38.8260422209088,16.4182543816616
NOCE,39.0155300548525,16.5743555661345
NOCELLA,38.8013283249184,16.3841618664166
NOCELLE,38.9798685477124,16.5714873759936
NOCERA TIRINESE,39.0366633417541,16.1606353609886
NOCILLA,39.0722662568847,16.2265653075798
NOCILLA,39.0198927895739,16.6801528167124
NOCITO,38.6645299916192,16.4611514494944
NOTOLELLO,38.7028325920459,16.3490148773438
NOVALBA DI CARDINALE,38.6532569398493,16.3863867294787
NUCARA,38.8542161606943,16.4809629784647
NUCARELLA,38.6484740746399,16.3616576967034
NUCARELLA,38.9707755187394,16.4763811926511
NUCARELLE,38.8066327411872,16.3458686628408
NUCARELLI,38.8007615228202,16.3234295697618
NUCARELLO,38.8734817622641,16.2706335385126
NUCARO,38.8074644700798,16.3557655581036
OCCHIOLUNGO,39.0028904698612,16.337361781355
OFFITI,38.9636310132912,16.6517463866373
OGLIASTRO,39.0388285829902,16.1421146237428
OGLIASTRO,38.9336525711993,16.759633004366
OLIVADA,38.7707047029389,16.4542219152703
OLIVADI,38.7244703555095,16.4240775962743
OLIVARELLE,38.65862442558,16.4219335615016
OLIVELLA,39.0089003556136,16.6517365202984
OLIVELLA,39.0049514835879,16.8328463168294
OLIVETO,38.4810523781727,16.5328510961964
OMOLIA,38.5491975886799,16.4944327046376
OMOMORTO,39.0570320224068,16.6067808178858
OPIFICIO ABB.TO,39.083176697247,16.6362071042688
ORAZIA,39.0281352361893,16.5535757065593
ORBI,39.0714813606532,16.2300773765767
ORETO,38.8025143567712,16.4432720666283
ORLANDO,39.0216285201544,16.854576483792
ORSI INFERIORE,39.0344693033904,16.3626233554151
ORSI SUPERIORE,39.0359747672818,16.3641080283622
ORTALE,39.0011118629409,16.1753670287166
OSPEDALE,38.807736723126,16.3313093485449
OSPEDALE PSICHIATRICO,38.8183014594873,16.4256798307293
P. DI STALETTI,38.7596784026749,16.5709268120346
P.GIO CARRA,38.6706201726745,16.361203571607
P.GIO PERRONE,38.7003829580274,16.3698172375034
P.GIO RENZO,38.686408357069,16.3642620186105
P.GIO VERNA,38.7394315719121,16.4044930631516
P.LE CARCARELLE,38.964929152587,16.5107470659689
P.NO ARANGO,38.9697079105754,16.4724460441065
P.NO CARPINO,38.6735575591665,16.353465533893
P.NO CARROZZA,38.9337789070097,16.4604888160155
P.NO DEL BELLO,38.825896064974,16.4615416795136
P.NO DEL CALDERAIO,38.9983434907042,16.4838708950563
P.NO DEL CORVO,39.0441551833767,16.2185681695567
P.NO DEL GIUDEO,38.9313995696031,16.5177301843905
P.NO DEL LAGO,39.0759153617843,16.1971151177304
P.NO DEL MELO,39.068322916301,16.1967556560992
P.NO DEL PERO,39.0411773312006,16.1831021137773
P.NO DEL POZZO,38.943031704376,16.6802174330867
P.NO DELLA CIVITA,39.0121203105804,16.145773555204
P.NO DELLA CORTE,39.0115594501294,16.1551314206003
P.NO DELLA MADONNA,39.0646122652631,16.184221429337
P.NO DELLA PIETRA,38.6894357127882,16.3842333936288
P.NO DELLA PIETRA BALENA,38.6722396675491,16.3867298551091
P.NO DELLE VIGNE,38.989203768859,16.1523432242368
P.NO DI CAMPITELLO,38.9928152154931,16.1893514533545
P.NO DI CANNE,39.0085675501809,16.1358877266678
P.NO DI CENADI,38.7263638175106,16.4031213091044
P.NO DI CRICHI,38.9524248207957,16.6432352882515
P.NO DI MARTINO,38.9705413800071,16.1651075847209
P.NO DI POLPICELLO,38.9964366429609,16.1608208323942
P.NO DI POMA,38.8850277746414,16.4863755697716
P.NO DI STIA,39.0103483033048,16.1627575727638
P.NO DI TERINA,39.0350250019146,16.124595792958
P.NO INNAMORATO,38.9195023704417,16.4470120137571
P.NO LANZANO,38.6856661331236,16.4323560793012
P.NO VACCARI,38.8687522754692,16.4550421178559
P.NO VORSINA,38.9433697059175,16.4688432914937
P.SO COLLA,38.5904702633027,16.4901327873656
P.SO DEL CARRO,38.9561997105379,16.4480466801842
P.SO DEL GIUDEO,38.7377430054812,16.3675508178255
P.SO DEL PRETE,38.6947341310169,16.3495641363075
P.SO DELLE FATE,38.8236032056114,16.4568180453218
P.SO DI ACQUABONA,39.0249572445655,16.3311236687052
P.SO DI NAPOLI,38.7351987024543,16.3531095747381
P.SO GIUMENTO,38.9647553493573,16.4700351140076
P.TA DEI BRIGANTI,38.8628605980925,16.6009135567536
P.TA PETRACOLA,38.8645569428091,16.5908552343303
P.TE ALESSI,38.7745460074008,16.5635750787303
P.TE ASSI,38.4761016627137,16.5165025165258
P.TE CALDERAIO,38.902576346404,16.3886975061133
P.TE CERRAONI,38.4687126913347,16.579871544225
P.TE CHIARELLO,38.7833467445202,16.5584024884087
P.TE COLASASSO,38.6529001418924,16.3560990254757
P.TE CROZ,38.7602786671493,16.468649559712
P.TE CULLU,38.4902296187221,16.5194357691312
P.TE DEL SOLDATO,39.0756416245968,16.2489811813525
P.TE DI CAMPANARO,39.0173336023285,16.6857864928409
P.TE DI LEGNO,38.5158256052065,16.5371095723076
P.TE DI MARTA,38.9242897318142,16.2694630555162
P.TE FERRIERA,38.7923440115006,16.4611439859709
P.TE FONT.NA DELLA QUERCIA,39.0520588954786,16.1754368718199
P.TE GABBIA,39.040372773199,16.1005315496426
P.TE LUNARI,38.5144373859318,16.5108377413072
P.TE MUNITA,38.5035556696392,16.5768253321916
P.TE MURAGLIE,39.0705950736298,16.2673987516786
P.TE NUOVO,38.787364758225,16.5139225317505
P.TE PICCARELLO,38.7437033431475,16.3924030956039
P.TE S. ANDREA,39.0810999159009,16.3885842335107
P.TE S. IPPOLITO,38.9032641603783,16.2771610034734
P.TE TERRACINA,38.7412654288315,16.5249260011232
P.TE VACCARIZZO,38.6959070275651,16.4495667400633
P.TE VITALE,38.8663416683352,16.3504171487895
P.ZO DI CATANZARO,38.7961781349442,16.3723517210242
PACELLO,38.8255812474033,16.4316653860354
PAGARI,38.5371190574263,16.4740816863525
PAGHIO,38.5719000700602,16.5026511111021
PAGLIAIA,39.0697422655942,16.3575681412224
PAGLIARA,39.0128507047054,16.1915927577516
PAGLIARICA,39.0370703662706,16.6457837377468
PAGLIARO,38.8255334377169,16.4552216333165
PAGLIARONE,38.7573785595874,16.4159619930167
PALACRATI,38.7094548879922,16.5041696947101
PALADINI,38.4747941262273,16.5482512204755
PALAIERMANA,38.5287715972726,16.545575873149
PALAZZO,39.0811838996984,16.2589752078158
PALAZZO,38.6833301332481,16.5196141314447
PALAZZO,38.8093631249994,16.5213557449318
PALAZZO,39.0077360113399,16.8414063130058
PALERMITI,38.7487048776102,16.4537984307403
PALERMITI,38.7519816604764,16.4540605334882
PALINUDO,39.0728312678141,16.3530612781475
PALLADINO,38.9163655221853,16.3304648723814
PALLADINO,38.9149863437286,16.2985014531782
PALLONE,39.0902113576517,16.3778132841658
PALMATICO,38.9828357229985,16.3627642732572
PALOMBARA,39.0928389270261,16.2685715929765
PALOMBARA,38.5057555107568,16.5470218102397
PALOMBARO,38.6537541300076,16.4428788257882
PALOPETE,38.8503879340425,16.4191641481458
PANDURILLO,38.5443389476602,16.5567752084644
PANETTI,39.0172994057632,16.3062963907557
PANTANA,39.0444302475417,16.3837061369119
PANTANE,39.1029150537922,16.5487516584554
PANTANELLA,39.0100848996082,16.3456511682973
PANTANELLE,38.6395948318589,16.4583470240999
PANTANELLE,38.5607350704443,16.4927894183029
PANTANELLI,39.067371724487,16.6458516512337
PANTANELLO,38.9697141421322,16.194344010997
PANTANI,38.6372566383593,16.3443723144924
PANTANO,39.0117897509705,16.7113173756798
PANTANO,38.9502785597476,16.7997043343088
PANTANO FONDO,39.0701758572395,16.3858155329304
PAPAIANNI,38.6841706619999,16.538716269029
PAPARANO,38.9691504791574,16.6042504596074
PARADICI,38.9975622137592,16.5569483017478
PARIGINA,38.7208202922714,16.400252254833
PARISI,38.8349677842021,16.4029473485202
PARROTTA,38.7696367670124,16.4747232562767
PASSATA,39.0449745846862,16.3696542418777
PASSERO,39.0591531009299,16.2370290623474
PASSO DEI TRAVI,39.0671785369054,16.2356318283696
PASSO DEL CERASO,39.0510161968415,16.2910739232041
PASSO DELLA RUTTA,38.7793065340624,16.3687473175055
PASSO DI CATANZARO,38.8361037702019,16.3893285878019
PASSO S. VITO,38.7254873551586,16.4686041270101
PASSO TAGLIATO,38.491904569877,16.4851073838517
PASSO VURGHE,39.0474968742783,16.5462809137705
PASSOMEGALI,38.7393756230634,16.4912092687282
PASTAGLIANATI,38.7000571892915,16.3980993220415
PASTELLERA BUDA,38.9433651946055,16.5675425923783
PASTINELLI,39.064090641261,16.2438421832942
PASTORELLO,39.0338105583427,16.1782423485005
PAZZI,39.0543159182491,16.5327815214718
PEDATA,38.7737759067539,16.4243554667819
PEDINA,39.0174547660373,16.4853214238962
PELAGI,38.6874658294669,16.4781738713335
PELLEGRINO,38.6839840009377,16.3880257308326
PELLEGRINO,38.8790575350784,16.4000328106165
PELLERI,39.0281927287458,16.1570425950485
PELOSELLA ALTA,38.7218678496965,16.3665579754127
PENDICI BARATTA,38.9037293031842,16.3534431945494
PENDICI CORDA,38.8410714031557,16.3428878230577
PENDICI DI FARAO,38.8859054927204,16.358881043456
PENDICI DI PETRARO,38.8981942522138,16.4417017123398
PENDICI SERRALTA,38.9166891247115,16.4266662885563
PENDINO,38.7815717730279,16.5033699002508
PENTONE,38.9859081781374,16.5839627852612
PEPE,38.7761683491047,16.4897535575071
PEPERITO,38.8896154523671,16.4144793813191
PEPPENOI,38.8802348729173,16.3813800630029
PERAINETTO,38.8533350049943,16.5124508883867
PERARACE,38.8284811285818,16.5578310935335
PERCUSA,38.7127653224264,16.4247768939572
PERO,39.0507813674886,16.5861854212477
PERRETTI,38.564927181086,16.5365139093763
PERSICARA,38.8869805478543,16.2747479177277
PESACA,39.0380933480109,16.6158026086785
PESACA,39.0421022213239,16.5730272662182
PESCHIERA,38.5934841465013,16.4232079771971
PESTERA,38.7433437788518,16.5327483316502
PETERISARI,38.6068403881362,16.5439076002524
PETRA DU RUVAZZO,39.0647500255995,16.656008016207
PETRA PIZZUTA,39.0087854287514,16.3926432530887
PETRARIO,38.8638047571732,16.4013010640131
PETRARIZZO,39.017538975158,16.6550907603466
PETRINA,38.9473674639361,16.6169597842393
PETRINELLA,39.0429684887362,16.4934354781565
PETRIZZI,38.7018703092037,16.4742386031574
PETROGALLO,39.0145920688581,16.8443098592492
PETRONA,39.0434985818056,16.7590857207619
PETRONIO,38.9440292064903,16.2747536450914
PETRORAGANO,39.0107696119337,16.4909100494344
PETROSA,38.7931837778105,16.5106029178551
PETTOSELLA,38.6819014756566,16.5282865671346
PIAN DI VITALE,38.9477566855344,16.3472181165628
PIANA DI CURINGA,38.8213088577345,16.252980195473
PIANA DISCORDI,38.8226673449923,16.33847577882
PIANA S. MARGHERITA,39.0479583286392,16.3984042948436
PIANA S. MARIA,38.9494568961408,16.8476627092598
PIANELLUCCI,39.0887998351215,16.3851509464965
PIANERUZZO,39.0259595985941,16.1180753059622
PIANI DEL CARRA,38.8750216020526,16.4588356778357
PIANI DI CANNAVINA,38.7784701316438,16.4361794280228
PIANI DI CORDA,38.8243144159206,16.3441395717576
PIANI DI LIGA,38.7640533783087,16.4102010384205
PIANI DI ROCCA,38.7024882519947,16.5202725823643
PIANI DI S. SALVATORE,38.5117030547428,16.4159763727895
PIANI DI VENA,38.8848430719545,16.3833600767075
PIANI MELTORO,38.8144455403136,16.3882050769465
PIANO AMATO,38.9260420040587,16.4442840373705
PIANO CAPPUCCIO,39.059634168057,16.3504169092452
PIANO CARITO,39.0167527377366,16.1844853003958
PIANO CARRA,38.9245065473816,16.4144107390113
PIANO D'AGLI,39.0301700387195,16.2348715611823
PIANO D'ASINO,39.0174480597006,16.5201112345367
PIANO DEI TETI,38.8743562305622,16.3983267263244
PIANO DEL BELLO,38.8416635362904,16.4377256281478
PIANO DEL CARRA,38.8828448424104,16.4485622372618
PIANO DEL CASALE,39.0225180919354,16.1273663685522
PIANO DEL CORCIO,38.8275026820311,16.3934928103155
PIANO DEL DUCA,38.9416896881301,16.3521224358875
PIANO DELL'AGLIO,39.0170708458169,16.2096826659429
PIANO DELLA CROCE,39.0461611545884,16.2662570640437
PIANO DELLA CROCE,38.8348400566327,16.3788660065961
PIANO DELLA CROCE,38.8248984221522,16.3775452977536
PIANO DELLA FORCA,38.8772108437892,16.3502539725935
PIANO DELLA FORCA,38.9159201130062,16.4031329500921
PIANO DELLA SULLA,38.8658213014263,16.4230670773392
PIANO DELLA VECCHIA,38.8264719184275,16.3647888199327
PIANO DELLE AIE,38.8334797745221,16.3018807733082
PIANO DELLE VENCHIE,38.8361294781772,16.3657567223204
PIANO DI ACQUARO,38.807588229249,16.41374239814
PIANO DI CAMPILONGO,38.981232190624,16.1826463064732
PIANO DI CANNAVU,38.8367691506424,16.4444131339445
PIANO DI CORTALE,38.8552524858,16.4384256266477
PIANO DI CROZZA,38.9684941287267,16.2043311208887
PIANO DI CURICO,38.9869987957046,16.1746601951321
PIANO DI LIMITO,38.9720470925656,16.1820433255509
PIANO DI LIZZA,38.9755420584384,16.212900658825
PIANO DI MELA,39.0354039623433,16.7628823140901
PIANO DI MOIO,39.0906563827683,16.5001643154104
PIANO DI MURELLI,38.8903244029923,16.379327156067
PIANO DI PASSERI,39.0266921055426,16.1548000874603
PIANO DI PIRARI,38.7995086005809,16.4465968995456
PIANO DI PORRO,38.8053744449121,16.4349344891911
PIANO DI S. MAZZEO,39.0241104366403,16.2588747089582
PIANO DI SUSSIVIERO,38.5659044706426,16.4493037550626
PIANO DIONISIO,38.9739765648604,16.4733540328097
PIANO GELSO,38.810051732255,16.4193998522096
PIANO GRANDE,39.0458706018988,16.3944112472129
PIANO IANNI,39.0536154811441,16.3028511604659
PIANO LA RAZA,39.0198892439558,16.3619044692417
PIANO LAGO,38.9192098028399,16.3925397707041
PIANO LETO,39.0499732601469,16.3062394615719
PIANO PAPA,38.9141879101265,16.3768248374784
PIANO PECORAIO,38.5946246664353,16.4672999118567
PIANO S. ELIA,38.7535491956283,16.4351389506852
PIANO S. GIORGIO,38.6548819991605,16.410252595125
PIANO SANGUINARIO,38.7229774660621,16.5314733592946
PIANO SCARPELLO,39.0420344173759,16.3934576722208
PIANOPOLI,38.9539337779215,16.3883376470144
PIARO,38.8557924194459,16.4178540772432
PIAZZA,38.7999461207143,16.5857670528688
PICCARELLO,38.7401869778059,16.3827044923855
PICCIONE,39.0564307841544,16.5987352900566
PICIARO,39.1350736861424,16.5954914099263
PIDDI,38.714973051121,16.490540981156
PIETA,38.665991564215,16.551947040459
PIETRA,39.1028454816937,16.2935685917446
PIETRA CROCE,38.6920346106153,16.3655301924483
PIETRA CUPA,39.0807816134164,16.2222617563698
PIETRA DEL CORVO,39.0586566791515,16.6900742543722
PIETRA DELLA GUARDIA,38.7266279668265,16.4789115840665
PIETRA DI FILIPPO,38.7038684994034,16.3768757033732
PIETRA DI RUPA,38.9984258611365,16.695984082794
PIETRA ELISA,38.7529365628686,16.4240792461985
PIETRA GALERA,38.6247740268356,16.410351831214
PIETRA ISIDORO,38.8423486686281,16.3368050489827
PIETRA MARTINO,38.8212806540151,16.3664060061301
PIETRA MORELLA,38.7495185586403,16.4250469743531
PIETRA MORELLA,38.755142105195,16.4249976951401
PIETRA PAGANI,39.0304973638325,16.3524037767992
PIETRA TONDA,38.7589920109167,16.4084671666462
PIETRABIANCA,39.0508330903549,16.5817144850372
PIETRACUPA,38.5550720289565,16.4251470485725
PIETRALISA,38.7478079300663,16.4322968432229
PIETRAMOLARA,38.8316703770194,16.4185619273024
PIETRAMONE,39.0539095459901,16.1715151586438
PIETRASCRITTA,38.9677759569415,16.5472351756304
PIETRASCRITTA,39.1363752558033,16.6691736476043
PIETRAVENERE,38.8029593711338,16.4090330679065
PIETRE DI VOTA,39.0362537759486,16.3242647587901
PIETRE GRANDI,38.8181374787569,16.4478030813921
PIETRE PEZZIATE,38.7645180809784,16.4312727842264
PIETREBIANCHE,39.0384123234176,16.2376724870806
PIETRO CASELLA,39.0108982898865,16.1681371963203
PIETROGUALTIERI,39.0321048911786,16.4811686917806
PIGNA,38.8098417432355,16.4891073231412
PIGNA MAZZEI,38.9562098763295,16.2287511718491
PIGNATARELLO,38.8459288709073,16.5603317609635
PIGNATELLO,38.7493037783628,16.5536229697349
PILACCO,38.8305527734595,16.5347553981643
PIPERISSO,38.550085580079,16.5261800764765
PIRAINETTO,38.9299828677368,16.7113220058542
PIRAINO,38.7884818442529,16.3838788362278
PIRAINO,39.024949692044,16.6668266356652
PIRARELLI,38.8622310755622,16.3851691957446
PIRILLO,39.0845812536348,16.3936008250735
PIRILLO,39.082831719621,16.3997400897032
PIRILLO,39.0283756835455,16.4610707699372
PIRIPITTI,38.9378956944887,16.7099893131994
PIRITO,38.504857007162,16.490545499672
PIRITO,38.4994096258204,16.4993661492719
PIROSO,38.5614079932544,16.4601625739677
PISARELLO,39.1362088128018,16.6287221290515
PISARELLO,39.1300883734037,16.625665796895
PISCOPELLO,38.7021408434689,16.4912749679772
PISCOPIO,38.7861644668876,16.5538701754904
PISCOPIO,38.7870564677612,16.5660243317868
PITARA PUIERI,38.8575462002897,16.4240545718014
PITTA DI MAIO,38.5162104668442,16.42697259346
PIZZANUOVO,39.0125419661936,16.4084823584253
PIZZI,38.9593601906021,16.5397235848193
PIZZOLO,38.6873851101624,16.4688479972193
PIZZUTO,39.0208295317295,16.5554602885013
PLATANIA,39.0058255406875,16.3201747868603
POD.E QUINTIERI,39.054914755552,16.1243218357039
POLISI,39.0209320013139,16.6103178755731
POLITELLA,38.9694098285024,16.8019083108888
POLLASTRA,38.6512743459706,16.4712243744215
POLLISI,38.8104098261464,16.3156843318142
POLSO,39.0695567459642,16.3795152889311
POLVERACCHIO,38.9821976554847,16.239810155507
POLVERINI,38.9725653492271,16.4155740956131
POMO,39.1042255692985,16.5760148380421
POMPIO,38.6299418126247,16.3535410655334
PONERIA,39.0104465131013,16.49994637978
PONGEREVITI,38.8419384913978,16.3157924295993
PONTE DEL DIAVOLO,39.0140864389635,16.6198990341476
PONTE DELLA LUCCERIA,39.0080913021677,16.6762356675327
PONTE DELLA NOCE,39.0568083229089,16.7738616964291
PONTE DELLA SPINGOLA,39.0163103162407,16.7010313406471
PONTE POMPIA,39.0519051116595,16.775148794135
PONTE SAZIERI,39.0475665875344,16.7784026745689
PONTEGRANDE,38.9329717892437,16.5805347200537
PONTILLO,38.8764483319315,16.3898948788438
PONTONE DELLE CRITI,38.8159167211833,16.3346521261078
PONTONE DI SALICA,38.8420123684804,16.3955963182671
PORTA ROSSA,38.7325528788551,16.5165265894211
PORTA VECCHIA,39.0390030204299,16.1353234960989
PORTELLA,38.8133215895666,16.374281617211
PORTICELLA,38.9586503598327,16.7546771804489
PORTICELLO,38.9676357897373,16.6954340995173
PORTOCISE,39.0230991763814,16.5856473550093
PORTONOVO,38.6494877602323,16.5427427656036
PORZILLA,39.0947579186859,16.3620370637606
POSTO DEL BOSCO,38.9772207195865,16.1439409954579
POVECE,38.7891536309931,16.464060851128
POVERELLA,39.081462346889,16.562155387087
POVERI,38.5179274206346,16.5099357454748
POZZELLO,38.8280584680532,16.3500045074369
POZZO,39.0366398297157,16.1244018671117
POZZO,38.9095569487801,16.2375534978115
POZZO,39.0121512539112,16.8459557188977
PRACHE,39.0192826719788,16.8100463611393
PRAIA,38.8785075121923,16.2279074366814
PRALICELLO,39.050917016954,16.2190772842318
PRANDI,38.6143496125615,16.4709521141722
PRATICELLO,39.0505891451875,16.3510419798849
PRATO,39.0831905587044,16.2245462513559
PRATO,39.004855833825,16.6123668427304
PRATONE,38.7857187100996,16.4785084424246
PRATORA,38.9116834259142,16.5343101208245
PREDICOMENO,38.8316442533222,16.3960504684492
PREFITI,38.9232473439515,16.5402344837967
PRIMAROSA,39.0771926742713,16.2488698040219
PRIMERANO,38.5491198942151,16.548249101993
PRINCIPATO,38.7834399994027,16.3895837563815
PRINZI,38.8121482638092,16.3308616763816
PROFICI,39.0290274260311,16.618495724717
PROVENDA,38.791416782756,16.4668244315447
PROVENZANO,38.8737714801612,16.4102344386248
PRUMARI,38.5203279142733,16.5578177351221
PRUNA,39.0241731371534,16.3731109498575
PRUNO,39.0568102460381,16.2051944708801
PRUNO,39.0534916503576,16.1878840124271
PUBBLICI,39.0093398155605,16.2968758286509
PUILLO,39.0274796143471,16.2156362695107
PULLEO,39.0306127007364,16.5710973744159
PURIANO,38.9627754562729,16.5044804187249
PURREIA,38.8504036535142,16.4289593928575
QUACQUARITTI,38.8422197414046,16.4740659854673
QUARTIERE,39.0391707685967,16.6316097114379
QUATTROCCHI,38.9667188740769,16.3375354114738
QUERCETO,39.0813889367751,16.3034544092548
QUERCIA,38.6436461968864,16.5132602298571
QUERCIA DEI MONACI,38.6644195518208,16.3835446800725
QUODDARA,38.8804907866976,16.3393064391925
QUOTE,38.8042830299471,16.4488930082071
QUOTE DI S. FRANCESCO,38.9871923379699,16.8499482149048
R. PELACCA,38.8558623901522,16.6758244936886
R.E LIARDO,39.0809737442403,16.3610782769438
R.E PAOLI,39.0470738668123,16.3557936159248
RACISE,39.0916300927041,16.5436022425386
RAFANELLO,38.6809004015862,16.3449931383959
RAFONE,38.7078803770016,16.46423012849
RAIE,39.0034075028407,16.583914197553
RANDACONI,38.8438180016734,16.522965062052
RANZIERI,39.0044934354783,16.1946399527041
RAOASCHIERA,38.671125158098,16.5426209159192
RAPANI,39.0711076092364,16.5453743443082
RASCATA,39.0632246200783,16.2515131650038
RAZZONA,38.6605736912465,16.4090425390446
REGGIO,38.7745726755753,16.5247372332787
RENDIFONE,39.0659101247382,16.3476931091347
RENZO VECCHIO,38.7679101252585,16.5256888335558
RIACE,38.6363972676376,16.4769059375173
RICOTTARO,39.0502344678179,16.643246605792
RIFINA,39.0629848452757,16.3403790313336
RIGANELLA,39.0439200394494,16.226386892716
RIMITELLO,38.7883666920406,16.4167936324839
RINALDO,38.7322463897495,16.4152240299016
RINOSI,39.1527417354841,16.6223449871671
RIO MANDOLICCHIO,39.0202711900865,16.6839042010637
RIORTO,39.0527551067158,16.3608252637679
RITO,38.9120172009744,16.3364272332695
RITORTO,39.0882681124657,16.6780051323054
RIZIERI,39.0748122096893,16.2286670811803
RIZZA,39.072138284079,16.2555199602319
RIZZARI,38.5092706851378,16.5096860933736
RIZZARI INF.RE,38.6402285162046,16.4465025390574
RIZZI,39.0414350433786,16.3656689094962
RIZZICA,38.9790400348583,16.1979063142859
ROCCA,38.9031129986128,16.5426015095941
ROCCELLA,38.8357492449142,16.2971408210601
ROCCELLA,38.815682260149,16.5961248680016
ROCCELLETTA,38.806513528061,16.5918434949154
ROCCISI,39.0240262498055,16.5324736140972
RODANO,38.6700277110909,16.5526893680282
RODIO,38.7789445638806,16.4704828963444
ROGNOSI,38.7414030245129,16.4834274781295
ROMANELLA,38.6382249544917,16.3377265180246
ROMANO,38.8199623148053,16.465497903368
ROMELLA,38.8310313873826,16.4964839820609
ROMEO,38.8750321373494,16.3755616965705
RONCATO,39.0983845610551,16.3009110611951
RONCINO,39.0895238550726,16.5910188751131
RONDINELLA,39.0267732883766,16.1683638109235
ROPANE,38.5760834227656,16.55355730762
ROSACINA,38.588080696036,16.5594071995288
ROSARIO,39.0220780606977,16.1383449143787
ROSARIO,39.0264031188015,16.6244889908972
ROSELLE,38.6237477627756,16.5099012050061
ROSELLO,39.101062070996,16.3822223160682
ROSOLETTI,39.0105404449362,16.5533523144861
ROSSELLO,38.7686064550593,16.4656550084857
ROSSOMANNO,38.6803133014748,16.5469567301777
ROTATO,39.0458629110641,16.1928405857803
ROTELLA,38.769413261307,16.5429747577818
ROTONDA,39.0433146934176,16.247776155615
ROTONDO,38.9963830829131,16.3539018550014
ROTONDO,38.7706929945567,16.4296120454531
ROTONDONE,38.808327887397,16.5823252049264
ROTONDONE,38.8084334038089,16.5705000873252
ROVELLO,38.6578169933785,16.5527359395639
RUCOLI,39.0200334391522,16.3091767188235
RUGIOLINO,39.0692606406906,16.5303306610996
RUGO,38.5980214078991,16.5504934815822
RUNCI,38.6733099925242,16.3670020412407
RUPA,39.0039406187507,16.6972012991634
RUSSO,38.4833851905088,16.5170220307216
